248	0.167821	-0.674977	0.695527	0.167821	-0.674977	0.695527
249	0.183513	-0.666431	0.691236	0.183513	-0.666431	0.691236
250	0.199152	-0.657684	0.687175	0.199152	-0.657684	0.687175
251	0.214733	-0.648736	0.683351	0.214733	-0.648736	0.683351
252	0.230252	-0.639593	0.679776	0.230252	-0.639593	0.679776
253	0.245703	-0.630257	0.676457	0.245703	-0.630257	0.676457
254	0.261084	-0.620731	0.673404	0.261084	-0.620731	0.673404
255	0.276387	-0.61102	0.670623	0.276387	-0.61102	0.670623
256	0.291607	-0.601127	0.668123	0.291607	-0.601127	0.668123
257	0.306739	-0.591056	0.66591	0.306739	-0.591056	0.66591
258	0.321777	-0.58081	0.663989	0.321777	-0.58081	0.663989
259	0.336715	-0.570397	0.662366	0.336715	-0.570397	0.662366
260	0.351547	-0.559817	0.661045	0.351547	-0.559817	0.661045
261	0.366266	-0.549078	0.660029	0.366266	-0.549078	0.660029
262	0.380868	-0.538183	0.659319	0.380868	-0.538183	0.659319
263	0.395344	-0.527138	0.658917	0.395344	-0.527138	0.658917
264	0.40969	-0.515946	0.658822	0.40969	-0.515946	0.658822
265	0.423897	-0.504614	0.659033	0.423897	-0.504614	0.659033
266	0.43796	-0.493147	0.659547	0.43796	-0.493147	0.659547
267	0.45187	-0.48155	0.660361	0.45187	-0.48155	0.660361
268	0.465617	-0.469831	0.661468	0.465617	-0.469831	0.661468
269	0.479187	-0.457999	0.66286	0.479187	-0.457999	0.66286
270	0.492577	-0.446058	0.66453	0.492577	-0.446058	0.66453
271	0.505775	-0.434016	0.666467	0.505775	-0.434016	0.666467
272	0.51878	-0.421875	0.668664	0.51878	-0.421875	0.668664
273	0.531583	-0.409643	0.671109	0.531583	-0.409643	0.671109
274	0.544181	-0.397322	0.673793	0.544181	-0.397322	0.673793
275	0.556567	-0.384918	0.676704	0.556567	-0.384918	0.676704
276	0.568736	-0.372436	0.67983	0.568736	-0.372436	0.67983
277	0.580682	-0.359882	0.683159	0.580682	-0.359882	0.683159
278	0.592401	-0.347259	0.686679	0.592401	-0.347259	0.686679
279	0.603887	-0.334573	0.690375	0.603887	-0.334573	0.690375
280	0.615134	-0.321829	0.694236	0.615134	-0.321829	0.694236
281	0.626136	-0.309033	0.698246	0.626136	-0.309033	0.698246
282	0.636882	-0.296193	0.702388	0.636882	-0.296193	0.702388
283	0.647366	-0.283314	0.706646	0.647366	-0.283314	0.706646
284	0.65758	-0.270403	0.711006	0.65758	-0.270403	0.711006
